location,vaccine,Daily total_vaccinations,Total Vaccinations,new_date,Month,Year,Day Name,Month Name
Lithuania,Pfizer/BioNTech,166337,0,2021-02-21,2,2021,Sunday,February
Lithuania,Moderna,9530,0,2021-02-22,2,2021,Monday,February
Lithuania,Oxford/AstraZeneca,17249,0,2021-02-22,2,2021,Monday,February
Lithuania,Pfizer/BioNTech,169573,0,2021-02-22,2,2021,Monday,February
Lithuania,Moderna,9942,0,2021-02-23,2,2021,Tuesday,February
Lithuania,Oxford/AstraZeneca,19261,0,2021-02-23,2,2021,Tuesday,February
Lithuania,Pfizer/BioNTech,175809,0,2021-02-23,2,2021,Tuesday,February
Lithuania,Moderna,10076,0,2021-02-24,2,2021,Wednesday,February
Lithuania,Oxford/AstraZeneca,21969,0,2021-02-24,2,2021,Wednesday,February
Lithuania,Pfizer/BioNTech,184680,0,2021-02-24,2,2021,Wednesday,February
Lithuania,Moderna,10787,0,2021-02-25,2,2021,Thursday,February
Lithuania,Oxford/AstraZeneca,26083,0,2021-02-25,2,2021,Thursday,February
Lithuania,Pfizer/BioNTech,191719,0,2021-02-25,2,2021,Thursday,February
Lithuania,Moderna,12293,0,2021-02-26,2,2021,Friday,February
Lithuania,Oxford/AstraZeneca,30385,0,2021-02-26,2,2021,Friday,February
Lithuania,Pfizer/BioNTech,195952,0,2021-02-26,2,2021,Friday,February
Lithuania,Moderna,12293,0,2021-02-27,2,2021,Saturday,February
Lithuania,Oxford/AstraZeneca,31033,0,2021-02-27,2,2021,Saturday,February
Lithuania,Pfizer/BioNTech,196094,0,2021-02-27,2,2021,Saturday,February
Lithuania,Moderna,12293,0,2021-02-28,2,2021,Sunday,February
Lithuania,Oxford/AstraZeneca,31409,0,2021-02-28,2,2021,Sunday,February
Lithuania,Pfizer/BioNTech,196145,0,2021-02-28,2,2021,Sunday,February
Lithuania,Moderna,15780,0,2021-01-03,1,2021,Sunday,January
Lithuania,Oxford/AstraZeneca,34211,0,2021-01-03,1,2021,Sunday,January
Lithuania,Pfizer/BioNTech,197419,0,2021-01-03,1,2021,Sunday,January
Lithuania,Moderna,17668,0,2021-02-03,2,2021,Wednesday,February
Lithuania,Oxford/AstraZeneca,35890,0,2021-02-03,2,2021,Wednesday,February
Lithuania,Pfizer/BioNTech,203201,0,2021-02-03,2,2021,Wednesday,February
Lithuania,Moderna,19468,0,2021-03-03,3,2021,Wednesday,March
Lithuania,Oxford/AstraZeneca,39032,0,2021-03-03,3,2021,Wednesday,March
Lithuania,Pfizer/BioNTech,210252,0,2021-03-03,3,2021,Wednesday,March
Lithuania,Moderna,20535,0,2021-04-03,4,2021,Saturday,April
Lithuania,Oxford/AstraZeneca,42521,0,2021-04-03,4,2021,Saturday,April
Lithuania,Pfizer/BioNTech,221138,0,2021-04-03,4,2021,Saturday,April
Lithuania,Moderna,21116,0,2021-05-03,5,2021,Monday,May
Lithuania,Oxford/AstraZeneca,46818,0,2021-05-03,5,2021,Monday,May
Lithuania,Pfizer/BioNTech,230275,0,2021-05-03,5,2021,Monday,May
Lithuania,Moderna,21204,0,2021-06-03,6,2021,Thursday,June
Lithuania,Oxford/AstraZeneca,47081,0,2021-06-03,6,2021,Thursday,June
Lithuania,Pfizer/BioNTech,230550,0,2021-06-03,6,2021,Thursday,June
Lithuania,Moderna,21204,0,2021-07-03,7,2021,Saturday,July
Lithuania,Oxford/AstraZeneca,47081,0,2021-07-03,7,2021,Saturday,July
Lithuania,Pfizer/BioNTech,230552,0,2021-07-03,7,2021,Saturday,July
Lithuania,Moderna,21686,0,2021-08-03,8,2021,Tuesday,August
Lithuania,Oxford/AstraZeneca,53772,0,2021-08-03,8,2021,Tuesday,August
Lithuania,Pfizer/BioNTech,232282,0,2021-08-03,8,2021,Tuesday,August
Lithuania,Moderna,22650,0,2021-09-03,9,2021,Friday,September
Lithuania,Oxford/AstraZeneca,56529,0,2021-09-03,9,2021,Friday,September
Lithuania,Pfizer/BioNTech,240452,0,2021-09-03,9,2021,Friday,September
Lithuania,Moderna,22843,0,2021-10-03,10,2021,Sunday,October
Lithuania,Oxford/AstraZeneca,62570,0,2021-10-03,10,2021,Sunday,October
Lithuania,Pfizer/BioNTech,249850,0,2021-10-03,10,2021,Sunday,October
Lithuania,Moderna,22843,0,2021-11-03,11,2021,Wednesday,November
Lithuania,Oxford/AstraZeneca,62926,0,2021-11-03,11,2021,Wednesday,November
Lithuania,Pfizer/BioNTech,250630,0,2021-11-03,11,2021,Wednesday,November
Lithuania,Moderna,23097,0,2021-12-03,12,2021,Friday,December
Lithuania,Oxford/AstraZeneca,69140,0,2021-12-03,12,2021,Friday,December
Lithuania,Pfizer/BioNTech,262082,0,2021-12-03,12,2021,Friday,December
Lithuania,Moderna,23097,0,2021-03-13,3,2021,Saturday,March
Lithuania,Oxford/AstraZeneca,69428,0,2021-03-13,3,2021,Saturday,March
Lithuania,Pfizer/BioNTech,263540,0,2021-03-13,3,2021,Saturday,March
Lithuania,Moderna,23097,0,2021-03-14,3,2021,Sunday,March
Lithuania,Oxford/AstraZeneca,69436,0,2021-03-14,3,2021,Sunday,March
Lithuania,Pfizer/BioNTech,263557,0,2021-03-14,3,2021,Sunday,March
Lithuania,Moderna,23197,0,2021-03-15,3,2021,Monday,March
Lithuania,Oxford/AstraZeneca,75193,0,2021-03-15,3,2021,Monday,March
Lithuania,Pfizer/BioNTech,265742,0,2021-03-15,3,2021,Monday,March
Lithuania,Moderna,23399,0,2021-03-16,3,2021,Tuesday,March
Lithuania,Oxford/AstraZeneca,78524,0,2021-03-16,3,2021,Tuesday,March
Lithuania,Pfizer/BioNTech,272409,0,2021-03-16,3,2021,Tuesday,March
Lithuania,Moderna,23505,0,2021-03-17,3,2021,Wednesday,March
Lithuania,Oxford/AstraZeneca,78617,0,2021-03-17,3,2021,Wednesday,March
Lithuania,Pfizer/BioNTech,282746,0,2021-03-17,3,2021,Wednesday,March
Lithuania,Moderna,23636,0,2021-03-18,3,2021,Thursday,March
Lithuania,Oxford/AstraZeneca,78644,0,2021-03-18,3,2021,Thursday,March
Lithuania,Pfizer/BioNTech,290969,0,2021-03-18,3,2021,Thursday,March
Lithuania,Moderna,25844,0,2021-03-19,3,2021,Friday,March
Lithuania,Oxford/AstraZeneca,79168,0,2021-03-19,3,2021,Friday,March
Lithuania,Pfizer/BioNTech,297485,0,2021-03-19,3,2021,Friday,March
Lithuania,Moderna,26378,0,2021-03-20,3,2021,Saturday,March
Lithuania,Oxford/AstraZeneca,79168,0,2021-03-20,3,2021,Saturday,March
Lithuania,Pfizer/BioNTech,297685,0,2021-03-20,3,2021,Saturday,March
Lithuania,Moderna,26380,0,2021-03-21,3,2021,Sunday,March
Lithuania,Oxford/AstraZeneca,79168,0,2021-03-21,3,2021,Sunday,March
Lithuania,Pfizer/BioNTech,297715,0,2021-03-21,3,2021,Sunday,March
Lithuania,Moderna,31191,0,2021-03-22,3,2021,Monday,March
Lithuania,Oxford/AstraZeneca,81458,0,2021-03-22,3,2021,Monday,March
Lithuania,Pfizer/BioNTech,298832,0,2021-03-22,3,2021,Monday,March
Lithuania,Moderna,32749,0,2021-03-23,3,2021,Tuesday,March
Lithuania,Oxford/AstraZeneca,84224,0,2021-03-23,3,2021,Tuesday,March
Lithuania,Pfizer/BioNTech,307352,0,2021-03-23,3,2021,Tuesday,March
Lithuania,Moderna,33863,0,2021-03-24,3,2021,Wednesday,March
Lithuania,Oxford/AstraZeneca,88811,0,2021-03-24,3,2021,Wednesday,March
Lithuania,Pfizer/BioNTech,319241,0,2021-03-24,3,2021,Wednesday,March
Lithuania,Moderna,34869,0,2021-03-25,3,2021,Thursday,March
Lithuania,Oxford/AstraZeneca,93246,0,2021-03-25,3,2021,Thursday,March
Lithuania,Pfizer/BioNTech,330718,0,2021-03-25,3,2021,Thursday,March
Lithuania,Moderna,36494,0,2021-03-26,3,2021,Friday,March
Lithuania,Oxford/AstraZeneca,98798,0,2021-03-26,3,2021,Friday,March
Lithuania,Pfizer/BioNTech,339947,0,2021-03-26,3,2021,Friday,March
Lithuania,Moderna,36570,0,2021-03-27,3,2021,Saturday,March
Lithuania,Oxford/AstraZeneca,101621,0,2021-03-27,3,2021,Saturday,March
Lithuania,Pfizer/BioNTech,340198,0,2021-03-27,3,2021,Saturday,March
Lithuania,Moderna,36570,0,2021-03-28,3,2021,Sunday,March
Lithuania,Oxford/AstraZeneca,101721,0,2021-03-28,3,2021,Sunday,March
Lithuania,Pfizer/BioNTech,340282,0,2021-03-28,3,2021,Sunday,March
Lithuania,Moderna,37992,0,2021-03-29,3,2021,Monday,March
Lithuania,Oxford/AstraZeneca,107168,0,2021-03-29,3,2021,Monday,March
Lithuania,Pfizer/BioNTech,341270,0,2021-03-29,3,2021,Monday,March
Lithuania,Moderna,38175,0,2021-03-30,3,2021,Tuesday,March
Lithuania,Oxford/AstraZeneca,109659,0,2021-03-30,3,2021,Tuesday,March
Lithuania,Pfizer/BioNTech,351418,0,2021-03-30,3,2021,Tuesday,March
Lithuania,Moderna,39612,0,2021-03-31,3,2021,Wednesday,March
Lithuania,Oxford/AstraZeneca,111710,0,2021-03-31,3,2021,Wednesday,March
Lithuania,Pfizer/BioNTech,368615,0,2021-03-31,3,2021,Wednesday,March
Lithuania,Moderna,46869,0,2021-01-04,1,2021,Monday,January
Lithuania,Oxford/AstraZeneca,114549,0,2021-01-04,1,2021,Monday,January
Lithuania,Pfizer/BioNTech,376782,0,2021-01-04,1,2021,Monday,January
Lithuania,Moderna,53372,0,2021-02-04,2,2021,Thursday,February
Lithuania,Oxford/AstraZeneca,120225,0,2021-02-04,2,2021,Thursday,February
Lithuania,Pfizer/BioNTech,384346,0,2021-02-04,2,2021,Thursday,February
Lithuania,Moderna,53565,0,2021-03-04,3,2021,Thursday,March
Lithuania,Oxford/AstraZeneca,127931,0,2021-03-04,3,2021,Thursday,March
Lithuania,Pfizer/BioNTech,385107,0,2021-03-04,3,2021,Thursday,March
Lithuania,Moderna,53565,0,2021-04-04,4,2021,Sunday,April
Lithuania,Oxford/AstraZeneca,130334,0,2021-04-04,4,2021,Sunday,April
Lithuania,Pfizer/BioNTech,385113,0,2021-04-04,4,2021,Sunday,April
Lithuania,Moderna,53575,0,2021-05-04,5,2021,Tuesday,May
Lithuania,Oxford/AstraZeneca,133844,0,2021-05-04,5,2021,Tuesday,May
Lithuania,Pfizer/BioNTech,385307,0,2021-05-04,5,2021,Tuesday,May
Lithuania,Moderna,56244,0,2021-06-04,6,2021,Friday,June
Lithuania,Oxford/AstraZeneca,144423,0,2021-06-04,6,2021,Friday,June
Lithuania,Pfizer/BioNTech,386741,0,2021-06-04,6,2021,Friday,June
Lithuania,Moderna,57495,0,2021-07-04,7,2021,Sunday,July
Lithuania,Oxford/AstraZeneca,154361,0,2021-07-04,7,2021,Sunday,July
Lithuania,Pfizer/BioNTech,388283,0,2021-07-04,7,2021,Sunday,July
Lithuania,Moderna,58909,0,2021-08-04,8,2021,Wednesday,August
Lithuania,Oxford/AstraZeneca,157081,0,2021-08-04,8,2021,Wednesday,August
Lithuania,Pfizer/BioNTech,411048,0,2021-08-04,8,2021,Wednesday,August
Lithuania,Moderna,59339,0,2021-09-04,9,2021,Saturday,September
Lithuania,Oxford/AstraZeneca,162310,0,2021-09-04,9,2021,Saturday,September
Lithuania,Pfizer/BioNTech,438561,0,2021-09-04,9,2021,Saturday,September
Lithuania,Moderna,59417,0,2021-10-04,10,2021,Monday,October
Lithuania,Oxford/AstraZeneca,166491,0,2021-10-04,10,2021,Monday,October
Lithuania,Pfizer/BioNTech,449898,0,2021-10-04,10,2021,Monday,October
Lithuania,Moderna,59471,0,2021-11-04,11,2021,Thursday,November
Lithuania,Oxford/AstraZeneca,167109,0,2021-11-04,11,2021,Thursday,November
Lithuania,Pfizer/BioNTech,450941,0,2021-11-04,11,2021,Thursday,November
Lithuania,Moderna,59765,0,2021-12-04,12,2021,Saturday,December
Lithuania,Oxford/AstraZeneca,171085,0,2021-12-04,12,2021,Saturday,December
Lithuania,Pfizer/BioNTech,455407,0,2021-12-04,12,2021,Saturday,December
Lithuania,Moderna,60173,0,2021-04-13,4,2021,Tuesday,April
Lithuania,Oxford/AstraZeneca,173608,0,2021-04-13,4,2021,Tuesday,April
Lithuania,Pfizer/BioNTech,471264,0,2021-04-13,4,2021,Tuesday,April
Lithuania,Moderna,60395,0,2021-04-14,4,2021,Wednesday,April
Lithuania,Oxford/AstraZeneca,174593,0,2021-04-14,4,2021,Wednesday,April
Lithuania,Pfizer/BioNTech,496700,0,2021-04-14,4,2021,Wednesday,April
Lithuania,Moderna,60642,0,2021-04-15,4,2021,Thursday,April
Lithuania,Oxford/AstraZeneca,177887,0,2021-04-15,4,2021,Thursday,April
Lithuania,Pfizer/BioNTech,516271,0,2021-04-15,4,2021,Thursday,April
Lithuania,Moderna,60909,0,2021-04-16,4,2021,Friday,April
Lithuania,Oxford/AstraZeneca,184102,0,2021-04-16,4,2021,Friday,April
Lithuania,Pfizer/BioNTech,530154,0,2021-04-16,4,2021,Friday,April
Lithuania,Moderna,60941,0,2021-04-17,4,2021,Saturday,April
Lithuania,Oxford/AstraZeneca,185252,0,2021-04-17,4,2021,Saturday,April
Lithuania,Pfizer/BioNTech,531452,0,2021-04-17,4,2021,Saturday,April
Lithuania,Moderna,60941,0,2021-04-18,4,2021,Sunday,April
Lithuania,Oxford/AstraZeneca,185332,0,2021-04-18,4,2021,Sunday,April
Lithuania,Pfizer/BioNTech,531456,0,2021-04-18,4,2021,Sunday,April
Lithuania,Moderna,61372,0,2021-04-19,4,2021,Monday,April
Lithuania,Oxford/AstraZeneca,189298,0,2021-04-19,4,2021,Monday,April
Lithuania,Pfizer/BioNTech,532879,0,2021-04-19,4,2021,Monday,April
Lithuania,Moderna,63121,0,2021-04-20,4,2021,Tuesday,April
Lithuania,Oxford/AstraZeneca,190755,0,2021-04-20,4,2021,Tuesday,April
Lithuania,Pfizer/BioNTech,544900,0,2021-04-20,4,2021,Tuesday,April
Lithuania,Moderna,67256,0,2021-04-21,4,2021,Wednesday,April
Lithuania,Oxford/AstraZeneca,191397,0,2021-04-21,4,2021,Wednesday,April
Lithuania,Pfizer/BioNTech,566752,0,2021-04-21,4,2021,Wednesday,April
Lithuania,Moderna,71167,0,2021-04-22,4,2021,Thursday,April
Lithuania,Oxford/AstraZeneca,193490,0,2021-04-22,4,2021,Thursday,April
Lithuania,Pfizer/BioNTech,586810,0,2021-04-22,4,2021,Thursday,April
Lithuania,Johnson&Johnson,2,0,2021-04-23,4,2021,Friday,April
Lithuania,Moderna,72628,0,2021-04-23,4,2021,Friday,April
Lithuania,Oxford/AstraZeneca,201352,0,2021-04-23,4,2021,Friday,April
Lithuania,Pfizer/BioNTech,602088,0,2021-04-23,4,2021,Friday,April
Lithuania,Johnson&Johnson,2,0,2021-04-24,4,2021,Saturday,April
Lithuania,Moderna,73979,0,2021-04-24,4,2021,Saturday,April
Lithuania,Oxford/AstraZeneca,202617,0,2021-04-24,4,2021,Saturday,April
Lithuania,Pfizer/BioNTech,604005,0,2021-04-24,4,2021,Saturday,April
Lithuania,Johnson&Johnson,2,0,2021-04-25,4,2021,Sunday,April
Lithuania,Moderna,73980,0,2021-04-25,4,2021,Sunday,April
Lithuania,Oxford/AstraZeneca,202636,0,2021-04-25,4,2021,Sunday,April
Lithuania,Pfizer/BioNTech,604249,0,2021-04-25,4,2021,Sunday,April
Lithuania,Johnson&Johnson,12,0,2021-04-26,4,2021,Monday,April
Lithuania,Moderna,74787,0,2021-04-26,4,2021,Monday,April
Lithuania,Oxford/AstraZeneca,206905,0,2021-04-26,4,2021,Monday,April
Lithuania,Pfizer/BioNTech,605329,0,2021-04-26,4,2021,Monday,April
Lithuania,Johnson&Johnson,32,0,2021-04-27,4,2021,Tuesday,April
Lithuania,Moderna,75210,0,2021-04-27,4,2021,Tuesday,April
Lithuania,Oxford/AstraZeneca,208257,0,2021-04-27,4,2021,Tuesday,April
Lithuania,Pfizer/BioNTech,616570,0,2021-04-27,4,2021,Tuesday,April
Lithuania,Johnson&Johnson,174,0,2021-04-28,4,2021,Wednesday,April
Lithuania,Moderna,75781,0,2021-04-28,4,2021,Wednesday,April
Lithuania,Oxford/AstraZeneca,208944,0,2021-04-28,4,2021,Wednesday,April
Lithuania,Pfizer/BioNTech,630510,0,2021-04-28,4,2021,Wednesday,April
Lithuania,Johnson&Johnson,210,0,2021-04-29,4,2021,Thursday,April
Lithuania,Moderna,77858,0,2021-04-29,4,2021,Thursday,April
Lithuania,Oxford/AstraZeneca,211095,0,2021-04-29,4,2021,Thursday,April
Lithuania,Pfizer/BioNTech,658805,0,2021-04-29,4,2021,Thursday,April
Lithuania,Johnson&Johnson,270,0,2021-04-30,4,2021,Friday,April
Lithuania,Moderna,82234,0,2021-04-30,4,2021,Friday,April
Lithuania,Oxford/AstraZeneca,212771,0,2021-04-30,4,2021,Friday,April
Lithuania,Pfizer/BioNTech,690279,0,2021-04-30,4,2021,Friday,April
Lithuania,Johnson&Johnson,300,0,2021-01-05,1,2021,Tuesday,January
Lithuania,Moderna,82658,0,2021-01-05,1,2021,Tuesday,January
Lithuania,Oxford/AstraZeneca,213603,0,2021-01-05,1,2021,Tuesday,January
Lithuania,Pfizer/BioNTech,704758,0,2021-01-05,1,2021,Tuesday,January
Lithuania,Johnson&Johnson,300,0,2021-02-05,2,2021,Friday,February
Lithuania,Moderna,82658,0,2021-02-05,2,2021,Friday,February
Lithuania,Oxford/AstraZeneca,213610,0,2021-02-05,2,2021,Friday,February
Lithuania,Pfizer/BioNTech,705496,0,2021-02-05,2,2021,Friday,February
Lithuania,Johnson&Johnson,342,0,2021-03-05,3,2021,Friday,March
Lithuania,Moderna,85920,0,2021-03-05,3,2021,Friday,March
Lithuania,Oxford/AstraZeneca,218340,0,2021-03-05,3,2021,Friday,March
Lithuania,Pfizer/BioNTech,710751,0,2021-03-05,3,2021,Friday,March
Lithuania,Johnson&Johnson,552,0,2021-04-05,4,2021,Monday,April
Lithuania,Moderna,89014,0,2021-04-05,4,2021,Monday,April
Lithuania,Oxford/AstraZeneca,221843,0,2021-04-05,4,2021,Monday,April
Lithuania,Pfizer/BioNTech,732110,0,2021-04-05,4,2021,Monday,April
Lithuania,Johnson&Johnson,804,0,2021-05-05,5,2021,Wednesday,May
Lithuania,Moderna,90662,0,2021-05-05,5,2021,Wednesday,May
Lithuania,Oxford/AstraZeneca,225078,0,2021-05-05,5,2021,Wednesday,May
Lithuania,Pfizer/BioNTech,761364,0,2021-05-05,5,2021,Wednesday,May
Lithuania,Johnson&Johnson,1050,0,2021-06-05,6,2021,Saturday,June
Lithuania,Moderna,96361,0,2021-06-05,6,2021,Saturday,June
Lithuania,Oxford/AstraZeneca,228913,0,2021-06-05,6,2021,Saturday,June
Lithuania,Pfizer/BioNTech,786667,0,2021-06-05,6,2021,Saturday,June
Lithuania,Johnson&Johnson,1610,0,2021-07-05,7,2021,Monday,July
Lithuania,Moderna,100894,0,2021-07-05,7,2021,Monday,July
Lithuania,Oxford/AstraZeneca,237659,0,2021-07-05,7,2021,Monday,July
Lithuania,Pfizer/BioNTech,805525,0,2021-07-05,7,2021,Monday,July
Lithuania,Johnson&Johnson,1838,0,2021-08-05,8,2021,Thursday,August
Lithuania,Moderna,102343,0,2021-08-05,8,2021,Thursday,August
Lithuania,Oxford/AstraZeneca,247736,0,2021-08-05,8,2021,Thursday,August
Lithuania,Pfizer/BioNTech,809481,0,2021-08-05,8,2021,Thursday,August
Lithuania,Johnson&Johnson,1838,0,2021-09-05,9,2021,Sunday,September
Lithuania,Moderna,102343,0,2021-09-05,9,2021,Sunday,September
Lithuania,Oxford/AstraZeneca,254862,0,2021-09-05,9,2021,Sunday,September
Lithuania,Pfizer/BioNTech,809481,0,2021-09-05,9,2021,Sunday,September
Lithuania,Johnson&Johnson,3236,0,2021-10-05,10,2021,Tuesday,October
Lithuania,Moderna,104651,0,2021-10-05,10,2021,Tuesday,October
Lithuania,Oxford/AstraZeneca,269072,0,2021-10-05,10,2021,Tuesday,October
Lithuania,Pfizer/BioNTech,811936,0,2021-10-05,10,2021,Tuesday,October
Lithuania,Johnson&Johnson,3646,0,2021-11-05,11,2021,Friday,November
Lithuania,Moderna,107455,0,2021-11-05,11,2021,Friday,November
Lithuania,Oxford/AstraZeneca,272193,0,2021-11-05,11,2021,Friday,November
Lithuania,Pfizer/BioNTech,831720,0,2021-11-05,11,2021,Friday,November
Lithuania,Johnson&Johnson,3926,0,2021-12-05,12,2021,Sunday,December
Lithuania,Moderna,108633,0,2021-12-05,12,2021,Sunday,December
Lithuania,Oxford/AstraZeneca,274774,0,2021-12-05,12,2021,Sunday,December
Lithuania,Pfizer/BioNTech,859111,0,2021-12-05,12,2021,Sunday,December
Lithuania,Johnson&Johnson,4456,0,2021-05-13,5,2021,Thursday,May
Lithuania,Moderna,110714,0,2021-05-13,5,2021,Thursday,May
Lithuania,Oxford/AstraZeneca,277579,0,2021-05-13,5,2021,Thursday,May
Lithuania,Pfizer/BioNTech,883339,0,2021-05-13,5,2021,Thursday,May
Lithuania,Johnson&Johnson,4890,0,2021-05-14,5,2021,Friday,May
Lithuania,Moderna,113517,0,2021-05-14,5,2021,Friday,May
Lithuania,Oxford/AstraZeneca,281625,0,2021-05-14,5,2021,Friday,May
Lithuania,Pfizer/BioNTech,907172,0,2021-05-14,5,2021,Friday,May
Lithuania,Johnson&Johnson,4922,0,2021-05-15,5,2021,Saturday,May
Lithuania,Moderna,113757,0,2021-05-15,5,2021,Saturday,May
Lithuania,Oxford/AstraZeneca,284242,0,2021-05-15,5,2021,Saturday,May
Lithuania,Pfizer/BioNTech,910408,0,2021-05-15,5,2021,Saturday,May
Lithuania,Johnson&Johnson,4922,0,2021-05-16,5,2021,Sunday,May
Lithuania,Moderna,113882,0,2021-05-16,5,2021,Sunday,May
Lithuania,Oxford/AstraZeneca,284280,0,2021-05-16,5,2021,Sunday,May
Lithuania,Pfizer/BioNTech,910745,0,2021-05-16,5,2021,Sunday,May
Lithuania,Johnson&Johnson,5692,0,2021-05-17,5,2021,Monday,May
Lithuania,Moderna,122294,0,2021-05-17,5,2021,Monday,May
Lithuania,Oxford/AstraZeneca,288470,0,2021-05-17,5,2021,Monday,May
Lithuania,Pfizer/BioNTech,912904,0,2021-05-17,5,2021,Monday,May
Lithuania,Johnson&Johnson,6804,0,2021-05-18,5,2021,Tuesday,May
Lithuania,Moderna,124320,0,2021-05-18,5,2021,Tuesday,May
Lithuania,Oxford/AstraZeneca,291013,0,2021-05-18,5,2021,Tuesday,May
Lithuania,Pfizer/BioNTech,931385,0,2021-05-18,5,2021,Tuesday,May
Lithuania,Johnson&Johnson,7912,0,2021-05-19,5,2021,Wednesday,May
Lithuania,Moderna,127363,0,2021-05-19,5,2021,Wednesday,May
Lithuania,Oxford/AstraZeneca,294681,0,2021-05-19,5,2021,Wednesday,May
Lithuania,Pfizer/BioNTech,955498,0,2021-05-19,5,2021,Wednesday,May
Lithuania,Johnson&Johnson,9648,0,2021-05-20,5,2021,Thursday,May
Lithuania,Moderna,129839,0,2021-05-20,5,2021,Thursday,May
Lithuania,Oxford/AstraZeneca,299023,0,2021-05-20,5,2021,Thursday,May
Lithuania,Pfizer/BioNTech,977508,0,2021-05-20,5,2021,Thursday,May
Lithuania,Johnson&Johnson,11166,0,2021-05-21,5,2021,Friday,May
Lithuania,Moderna,132371,0,2021-05-21,5,2021,Friday,May
Lithuania,Oxford/AstraZeneca,302900,0,2021-05-21,5,2021,Friday,May
Lithuania,Pfizer/BioNTech,993347,0,2021-05-21,5,2021,Friday,May
Lithuania,Johnson&Johnson,11578,0,2021-05-22,5,2021,Saturday,May
Lithuania,Moderna,133893,0,2021-05-22,5,2021,Saturday,May
Lithuania,Oxford/AstraZeneca,303268,0,2021-05-22,5,2021,Saturday,May
Lithuania,Pfizer/BioNTech,999449,0,2021-05-22,5,2021,Saturday,May
Lithuania,Johnson&Johnson,12214,12214,2021-05-23,5,2021,Sunday,May
Lithuania,Moderna,134028,134028,2021-05-23,5,2021,Sunday,May
Lithuania,Oxford/AstraZeneca,303294,303294,2021-05-23,5,2021,Sunday,May
Lithuania,Pfizer/BioNTech,1000469,1000469,2021-05-23,5,2021,Sunday,May
Romania,Pfizer/BioNTech,965,0,2020-12-27,12,2020,Sunday,December
Romania,Pfizer/BioNTech,2066,0,2020-12-28,12,2020,Monday,December
Romania,Pfizer/BioNTech,2778,0,2020-12-29,12,2020,Tuesday,December
Romania,Pfizer/BioNTech,5666,0,2020-12-30,12,2020,Wednesday,December
Romania,Pfizer/BioNTech,10289,0,2020-12-31,12,2020,Thursday,December
Romania,Pfizer/BioNTech,11656,0,2021-01-01,1,2021,Friday,January
Romania,Pfizer/BioNTech,13242,0,2021-02-01,2,2021,Monday,February
Romania,Pfizer/BioNTech,13596,0,2021-03-01,3,2021,Monday,March
Romania,Pfizer/BioNTech,25508,0,2021-04-01,4,2021,Thursday,April
Romania,Pfizer/BioNTech,41609,0,2021-05-01,5,2021,Saturday,May
Romania,Pfizer/BioNTech,58554,0,2021-06-01,6,2021,Tuesday,June
Romania,Pfizer/BioNTech,76400,0,2021-07-01,7,2021,Thursday,July
Romania,Pfizer/BioNTech,92706,0,2021-08-01,8,2021,Sunday,August
Romania,Pfizer/BioNTech,102301,0,2021-09-01,9,2021,Wednesday,September
Romania,Pfizer/BioNTech,108294,0,2021-10-01,10,2021,Friday,October
Romania,Pfizer/BioNTech,125190,0,2021-11-01,11,2021,Monday,November
Romania,Pfizer/BioNTech,140447,0,2021-12-01,12,2021,Wednesday,December
Romania,Pfizer/BioNTech,154268,0,2021-01-13,1,2021,Wednesday,January
Romania,Pfizer/BioNTech,168089,0,2021-01-14,1,2021,Thursday,January
Romania,Pfizer/BioNTech,184146,0,2021-01-15,1,2021,Friday,January
Romania,Pfizer/BioNTech,196567,0,2021-01-16,1,2021,Saturday,January
Romania,Pfizer/BioNTech,204662,0,2021-01-17,1,2021,Sunday,January
Romania,Pfizer/BioNTech,234899,0,2021-01-18,1,2021,Monday,January
Romania,Pfizer/BioNTech,269706,0,2021-01-19,1,2021,Tuesday,January
Romania,Pfizer/BioNTech,308044,0,2021-01-20,1,2021,Wednesday,January
Romania,Pfizer/BioNTech,347756,0,2021-01-21,1,2021,Thursday,January
Romania,Pfizer/BioNTech,385596,0,2021-01-22,1,2021,Friday,January
Romania,Pfizer/BioNTech,418545,0,2021-01-23,1,2021,Saturday,January
Romania,Pfizer/BioNTech,445945,0,2021-01-24,1,2021,Sunday,January
Romania,Pfizer/BioNTech,484291,0,2021-01-25,1,2021,Monday,January
Romania,Pfizer/BioNTech,528038,0,2021-01-26,1,2021,Tuesday,January
Romania,Pfizer/BioNTech,570364,0,2021-01-27,1,2021,Wednesday,January
Romania,Pfizer/BioNTech,609056,0,2021-01-28,1,2021,Thursday,January
Romania,Pfizer/BioNTech,646660,0,2021-01-29,1,2021,Friday,January
Romania,Pfizer/BioNTech,672056,0,2021-01-30,1,2021,Saturday,January
Romania,Pfizer/BioNTech,691075,0,2021-01-31,1,2021,Sunday,January
Romania,Pfizer/BioNTech,720844,0,2021-01-02,1,2021,Saturday,January
Romania,Pfizer/BioNTech,748392,0,2021-02-02,2,2021,Tuesday,February
Romania,Pfizer/BioNTech,771862,0,2021-03-02,3,2021,Tuesday,March
Romania,Moderna,6443,0,2021-04-02,4,2021,Friday,April
Romania,Pfizer/BioNTech,788012,0,2021-04-02,4,2021,Friday,April
Romania,Moderna,14944,0,2021-05-02,5,2021,Sunday,May
Romania,Pfizer/BioNTech,806268,0,2021-05-02,5,2021,Sunday,May
Romania,Moderna,23087,0,2021-06-02,6,2021,Wednesday,June
