location,iso_code,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,new_date,Month,day,Year,Day Name,Month Name
Argentina,ARG,1126108,54213,2.49,1200.0,2021-03-02,3,2,2021,Tuesday,March
Argentina,ARG,1181292,57262,2.61,1267.0,2021-03-03,3,3,2021,Wednesday,March
Argentina,ARG,1252461,60376,2.77,1336.0,2021-03-04,3,4,2021,Thursday,March
Argentina,ARG,1357596,64812,3.0,1434.0,2021-03-05,3,5,2021,Friday,March
Argentina,ARG,1526078,71582,3.38,1584.0,2021-03-07,3,7,2021,Sunday,March
Argentina,ARG,1546699,71076,3.42,1573.0,2021-03-08,3,8,2021,Monday,March
Argentina,ARG,1648957,74693,3.65,1653.0,2021-03-09,3,9,2021,Tuesday,March
Argentina,ARG,1774438,84735,3.93,1875.0,2021-03-10,3,10,2021,Wednesday,March
Argentina,ARG,1919074,95230,4.25,2107.0,2021-03-11,3,11,2021,Thursday,March
Argentina,ARG,2098205,105801,4.64,2341.0,2021-03-12,3,12,2021,Friday,March
Argentina,ARG,2294738,121843,5.08,2696.0,2021-03-13,3,13,2021,Saturday,March
Argentina,ARG,2381429,122193,5.27,2704.0,2021-03-14,3,14,2021,Sunday,March
Argentina,ARG,2404194,122499,5.32,2710.0,2021-03-15,3,15,2021,Monday,March
Argentina,ARG,2541362,127486,5.62,2821.0,2021-03-16,3,16,2021,Tuesday,March
Argentina,ARG,2668103,127666,5.9,2825.0,2021-03-17,3,17,2021,Wednesday,March
Argentina,ARG,2805153,126583,6.21,2801.0,2021-03-18,3,18,2021,Thursday,March
Argentina,ARG,2939364,120166,6.5,2659.0,2021-03-19,3,19,2021,Friday,March
Argentina,ARG,3063864,109875,6.78,2431.0,2021-03-20,3,20,2021,Saturday,March
Argentina,ARG,3119828,105486,6.9,2334.0,2021-03-21,3,21,2021,Sunday,March
Argentina,ARG,3142444,105464,6.95,2333.0,2021-03-22,3,22,2021,Monday,March
Argentina,ARG,3240731,99910,7.17,2211.0,2021-03-23,3,23,2021,Tuesday,March
Argentina,ARG,3328933,94404,7.37,2089.0,2021-03-24,3,24,2021,Wednesday,March
Argentina,ARG,3365839,80098,7.45,1772.0,2021-03-25,3,25,2021,Thursday,March
Argentina,ARG,3474415,76436,7.69,1691.0,2021-03-26,3,26,2021,Friday,March
Argentina,ARG,3570460,72371,7.9,1601.0,2021-03-27,3,27,2021,Saturday,March
Argentina,ARG,3625283,72208,8.02,1598.0,2021-03-28,3,28,2021,Sunday,March
Argentina,ARG,3646068,71946,8.07,1592.0,2021-03-29,3,29,2021,Monday,March
Argentina,ARG,3744566,71976,8.29,1593.0,2021-03-30,3,30,2021,Tuesday,March
Argentina,ARG,3891932,80428,8.61,1780.0,2021-03-31,3,31,2021,Wednesday,March
Argentina,ARG,4023017,93883,8.9,2077.0,2021-04-01,4,1,2021,Thursday,April
Argentina,ARG,4123152,92677,9.12,2051.0,2021-04-02,4,2,2021,Friday,April
Argentina,ARG,4178896,86919,9.25,1923.0,2021-04-03,4,3,2021,Saturday,April
Argentina,ARG,4234505,87032,9.37,1926.0,2021-04-04,4,4,2021,Sunday,April
Argentina,ARG,4260808,87820,9.43,1943.0,2021-04-05,4,5,2021,Monday,April
Argentina,ARG,4404175,94230,9.74,2085.0,2021-04-06,4,6,2021,Tuesday,April
Argentina,ARG,4571819,97127,10.12,2149.0,2021-04-07,4,7,2021,Wednesday,April
Argentina,ARG,4771214,106885,10.56,2365.0,2021-04-08,4,8,2021,Thursday,April
Argentina,ARG,4956023,118982,10.97,2633.0,2021-04-09,4,9,2021,Friday,April
Argentina,ARG,5201468,146082,11.51,3232.0,2021-04-10,4,10,2021,Saturday,April
Argentina,ARG,5313612,154158,11.76,3411.0,2021-04-11,4,11,2021,Sunday,April
Argentina,ARG,5390000,161313,11.93,3569.0,2021-04-12,4,12,2021,Monday,April
Argentina,ARG,5571878,166815,12.33,3691.0,2021-04-13,4,13,2021,Tuesday,April
Argentina,ARG,5754919,169014,12.73,3740.0,2021-04-14,4,14,2021,Wednesday,April
Argentina,ARG,5935146,166276,13.13,3679.0,2021-04-15,4,15,2021,Thursday,April
Argentina,ARG,6093016,162428,13.48,3594.0,2021-04-16,4,16,2021,Friday,April
Argentina,ARG,6226872,146486,13.78,3241.0,2021-04-17,4,17,2021,Saturday,April
Argentina,ARG,6288812,139314,13.91,3082.0,2021-04-18,4,18,2021,Sunday,April
Argentina,ARG,6334554,134936,14.02,2986.0,2021-04-19,4,19,2021,Monday,April
Argentina,ARG,6433141,123038,14.23,2722.0,2021-04-20,4,20,2021,Tuesday,April
Argentina,ARG,6550568,113664,14.49,2515.0,2021-04-21,4,21,2021,Wednesday,April
Argentina,ARG,6693438,108327,14.81,2397.0,2021-04-22,4,22,2021,Thursday,April
Argentina,ARG,6807411,102056,15.06,2258.0,2021-04-23,4,23,2021,Friday,April
Argentina,ARG,7017279,112915,15.53,2498.0,2021-04-24,4,24,2021,Saturday,April
Argentina,ARG,7134949,120877,15.79,2675.0,2021-04-25,4,25,2021,Sunday,April
Argentina,ARG,7214704,125736,15.96,2782.0,2021-04-26,4,26,2021,Monday,April
Argentina,ARG,7386650,136216,16.34,3014.0,2021-04-27,4,27,2021,Tuesday,April
Argentina,ARG,7557986,143917,16.72,3184.0,2021-04-28,4,28,2021,Wednesday,April
Argentina,ARG,7715006,145938,17.07,3229.0,2021-04-29,4,29,2021,Thursday,April
Argentina,ARG,7865213,151115,17.4,3344.0,2021-04-30,4,30,2021,Friday,April
Argentina,ARG,7971470,136313,17.64,3016.0,2021-05-01,5,1,2021,Saturday,May
Argentina,ARG,7997902,123279,17.7,2728.0,2021-05-02,5,2,2021,Sunday,May
Argentina,ARG,8039793,117870,17.79,2608.0,2021-05-03,5,3,2021,Monday,May
Argentina,ARG,8197011,115766,18.14,2561.0,2021-05-04,5,4,2021,Tuesday,May
Argentina,ARG,8391513,119075,18.57,2635.0,2021-05-05,5,5,2021,Wednesday,May
Argentina,ARG,8591061,125151,19.01,2769.0,2021-05-06,5,6,2021,Thursday,May
Argentina,ARG,8820691,136497,19.52,3020.0,2021-05-07,5,7,2021,Friday,May
Argentina,ARG,9001747,147182,19.92,3257.0,2021-05-08,5,8,2021,Saturday,May
Argentina,ARG,9082597,154956,20.1,3429.0,2021-05-09,5,9,2021,Sunday,May
Argentina,ARG,9122759,154709,20.18,3423.0,2021-05-10,5,10,2021,Monday,May
Argentina,ARG,9237005,148571,20.44,3287.0,2021-05-11,5,11,2021,Tuesday,May
Argentina,ARG,9383945,141776,20.76,3137.0,2021-05-12,5,12,2021,Wednesday,May
Argentina,ARG,9541511,135779,21.11,3004.0,2021-05-13,5,13,2021,Thursday,May
Argentina,ARG,9704364,126239,21.47,2793.0,2021-05-14,5,14,2021,Friday,May
Argentina,ARG,9862623,122982,21.82,2721.0,2021-05-15,5,15,2021,Saturday,May
Argentina,ARG,9927783,120741,21.97,2672.0,2021-05-16,5,16,2021,Sunday,May
Argentina,ARG,10002830,125724,22.13,2782.0,2021-05-17,5,17,2021,Monday,May
Argentina,ARG,10193368,136623,22.55,3023.0,2021-05-18,5,18,2021,Tuesday,May
Argentina,ARG,10383925,142854,22.98,3161.0,2021-05-19,5,19,2021,Wednesday,May
Argentina,ARG,10549521,144001,23.34,3186.0,2021-05-20,5,20,2021,Thursday,May
Argentina,ARG,10758782,150631,23.8,3333.0,2021-05-21,5,21,2021,Friday,May
Argentina,ARG,10958659,156577,24.25,3464.0,2021-05-22,5,22,2021,Saturday,May
Argentina,ARG,11067550,162824,24.49,3603.0,2021-05-23,5,23,2021,Sunday,May
Armenia,ARM,10727,261,0.36,88.0,2021-05-09,5,9,2021,Sunday,May
Armenia,ARM,19249,1217,0.65,411.0,2021-05-16,5,16,2021,Sunday,May
Aruba,ABW,41096,1278,38.49,11970.0,2021-04-10,4,10,2021,Saturday,April
Aruba,ABW,43073,1195,40.34,11193.0,2021-04-12,4,12,2021,Monday,April
Aruba,ABW,45588,1372,42.7,12851.0,2021-04-13,4,13,2021,Tuesday,April
Aruba,ABW,48200,1562,45.15,14630.0,2021-04-14,4,14,2021,Wednesday,April
Aruba,ABW,50546,1715,47.34,16063.0,2021-04-15,4,15,2021,Thursday,April
Aruba,ABW,52955,1877,49.6,17581.0,2021-04-16,4,16,2021,Friday,April
Aruba,ABW,55582,2069,52.06,19379.0,2021-04-17,4,17,2021,Saturday,April
Aruba,ABW,55651,1938,52.12,18152.0,2021-04-18,4,18,2021,Sunday,April
Aruba,ABW,58178,2158,54.49,20212.0,2021-04-19,4,19,2021,Monday,April
Aruba,ABW,60379,2113,56.55,19791.0,2021-04-20,4,20,2021,Tuesday,April
Aruba,ABW,62342,2020,58.39,18920.0,2021-04-21,4,21,2021,Wednesday,April
Aruba,ABW,64288,1963,60.21,18386.0,2021-04-22,4,22,2021,Thursday,April
Aruba,ABW,67950,2142,63.64,20063.0,2021-04-23,4,23,2021,Friday,April
Aruba,ABW,69279,1957,64.89,18330.0,2021-04-24,4,24,2021,Saturday,April
Aruba,ABW,73103,2493,68.47,23350.0,2021-04-25,4,25,2021,Sunday,April
Aruba,ABW,73360,2169,68.71,20315.0,2021-04-26,4,26,2021,Monday,April
Aruba,ABW,74668,1761,69.94,16494.0,2021-04-28,4,28,2021,Wednesday,April
Aruba,ABW,75846,1651,71.04,15464.0,2021-04-29,4,29,2021,Thursday,April
Aruba,ABW,76865,1274,71.99,11933.0,2021-04-30,4,30,2021,Friday,April
Aruba,ABW,77728,624,72.8,5845.0,2021-05-03,5,3,2021,Monday,May
Aruba,ABW,78956,706,73.95,6613.0,2021-05-04,5,4,2021,Tuesday,May
Aruba,ABW,79502,691,74.46,6472.0,2021-05-05,5,5,2021,Wednesday,May
Aruba,ABW,79553,530,74.51,4964.0,2021-05-06,5,6,2021,Thursday,May
Aruba,ABW,80258,485,75.17,4543.0,2021-05-07,5,7,2021,Friday,May
Aruba,ABW,80699,507,75.58,4749.0,2021-05-08,5,8,2021,Saturday,May
Aruba,ABW,81616,555,76.44,5198.0,2021-05-10,5,10,2021,Monday,May
Aruba,ABW,82877,560,77.62,5245.0,2021-05-11,5,11,2021,Tuesday,May
Aruba,ABW,84239,677,78.9,6341.0,2021-05-12,5,12,2021,Wednesday,May
Aruba,ABW,85441,841,80.03,7877.0,2021-05-13,5,13,2021,Thursday,May
Aruba,ABW,87536,1040,81.99,9741.0,2021-05-14,5,14,2021,Friday,May
Aruba,ABW,88602,1129,82.99,10575.0,2021-05-15,5,15,2021,Saturday,May
Aruba,ABW,91006,1341,85.24,12560.0,2021-05-17,5,17,2021,Monday,May
Aruba,ABW,93734,1551,87.79,14527.0,2021-05-18,5,18,2021,Tuesday,May
Aruba,ABW,96007,1681,89.92,15745.0,2021-05-19,5,19,2021,Wednesday,May
Aruba,ABW,97921,1783,91.72,16700.0,2021-05-20,5,20,2021,Thursday,May
Aruba,ABW,100003,1781,93.67,16681.0,2021-05-21,5,21,2021,Friday,May
Aruba,ABW,103395,2113,96.84,19791.0,2021-05-22,5,22,2021,Saturday,May
Aruba,ABW,108471,2667,101.6,24980.0,2021-05-23,5,23,2021,Sunday,May
Asia,OWID_ASI,1500061,15,0.03,0.0,2020-12-19,12,19,2020,Saturday,December
Asia,OWID_ASI,1507420,1484,0.03,0.0,2020-12-20,12,20,2020,Sunday,December
Asia,OWID_ASI,1532303,5384,0.03,1.0,2020-12-21,12,21,2020,Monday,December
Asia,OWID_ASI,1576921,10989,0.03,2.0,2020-12-22,12,22,2020,Tuesday,December
Asia,OWID_ASI,1678725,25530,0.04,6.0,2020-12-23,12,23,2020,Wednesday,December
Asia,OWID_ASI,1763153,37589,0.04,8.0,2020-12-24,12,24,2020,Thursday,December
Asia,OWID_ASI,1802072,43147,0.04,9.0,2020-12-25,12,25,2020,Friday,December
Asia,OWID_ASI,1835658,47942,0.04,10.0,2020-12-26,12,26,2020,Saturday,December
Asia,OWID_ASI,1942084,62095,0.04,13.0,2020-12-27,12,27,2020,Sunday,December
Asia,OWID_ASI,2082502,78600,0.04,17.0,2020-12-28,12,28,2020,Monday,December
Asia,OWID_ASI,2241113,94885,0.05,20.0,2020-12-29,12,29,2020,Tuesday,December
Asia,OWID_ASI,2396781,102579,0.05,22.0,2020-12-30,12,30,2020,Wednesday,December
Asia,OWID_ASI,5557737,542083,0.12,117.0,2020-12-31,12,31,2020,Thursday,December
Asia,OWID_ASI,5629675,546800,0.12,118.0,2021-01-01,1,1,2021,Friday,January
Asia,OWID_ASI,5702754,552442,0.12,119.0,2021-01-02,1,2,2021,Saturday,January
Asia,OWID_ASI,5854334,558893,0.13,120.0,2021-01-03,1,3,2021,Sunday,January
Asia,OWID_ASI,6008988,560927,0.13,121.0,2021-01-04,1,4,2021,Monday,January
Asia,OWID_ASI,6964438,674761,0.15,145.0,2021-01-05,1,5,2021,Tuesday,January
Asia,OWID_ASI,7211198,687774,0.16,148.0,2021-01-06,1,6,2021,Wednesday,January
Asia,OWID_ASI,7393082,262192,0.16,57.0,2021-01-07,1,7,2021,Thursday,January
Asia,OWID_ASI,7519357,269955,0.16,58.0,2021-01-08,1,8,2021,Friday,January
Asia,OWID_ASI,12189011,926608,0.26,200.0,2021-01-09,1,9,2021,Saturday,January
Asia,OWID_ASI,12304727,921485,0.27,199.0,2021-01-10,1,10,2021,Sunday,January
Asia,OWID_ASI,12434788,917971,0.27,198.0,2021-01-11,1,11,2021,Monday,January
Asia,OWID_ASI,12613072,806948,0.27,174.0,2021-01-12,1,12,2021,Tuesday,January
Asia,OWID_ASI,13842825,947375,0.3,204.0,2021-01-13,1,13,2021,Wednesday,January
Asia,OWID_ASI,14382028,998421,0.31,215.0,2021-01-14,1,14,2021,Thursday,January
Asia,OWID_ASI,14923873,1057788,0.32,228.0,2021-01-15,1,15,2021,Friday,January
Asia,OWID_ASI,15480345,470191,0.33,101.0,2021-01-16,1,16,2021,Saturday,January
Asia,OWID_ASI,15781228,496643,0.34,107.0,2021-01-17,1,17,2021,Sunday,January
Asia,OWID_ASI,16416707,568846,0.35,123.0,2021-01-18,1,18,2021,Monday,January
Asia,OWID_ASI,17065903,636119,0.37,137.0,2021-01-19,1,19,2021,Tuesday,January
Asia,OWID_ASI,22616596,1253396,0.49,270.0,2021-01-20,1,20,2021,Wednesday,January
Asia,OWID_ASI,23239834,1265401,0.5,273.0,2021-01-21,1,21,2021,Thursday,January
Asia,OWID_ASI,24062311,1305491,0.52,281.0,2021-01-22,1,22,2021,Friday,January
Asia,OWID_ASI,24586868,1300932,0.53,280.0,2021-01-23,1,23,2021,Saturday,January
Asia,OWID_ASI,24927514,1306612,0.54,282.0,2021-01-24,1,24,2021,Sunday,January
Asia,OWID_ASI,25711665,1327851,0.55,286.0,2021-01-25,1,25,2021,Monday,January
Asia,OWID_ASI,26253795,1312556,0.57,283.0,2021-01-26,1,26,2021,Tuesday,January
Asia,OWID_ASI,34868786,1750313,0.75,377.0,2021-01-27,1,27,2021,Wednesday,January
Asia,OWID_ASI,36046057,1829460,0.78,394.0,2021-01-28,1,28,2021,Thursday,January
Asia,OWID_ASI,37135687,1867625,0.8,403.0,2021-01-29,1,29,2021,Friday,January
Asia,OWID_ASI,37765179,1882616,0.81,406.0,2021-01-30,1,30,2021,Saturday,January
Asia,OWID_ASI,39476622,2078444,0.85,448.0,2021-01-31,1,31,2021,Sunday,January
Asia,OWID_ASI,40250913,2077035,0.87,448.0,2021-02-01,2,1,2021,Monday,February
Asia,OWID_ASI,40880514,2089531,0.88,450.0,2021-02-02,2,2,2021,Tuesday,February
Asia,OWID_ASI,48834826,1995149,1.05,430.0,2021-02-03,2,3,2021,Wednesday,February
Asia,OWID_ASI,49922840,1982398,1.08,427.0,2021-02-04,2,4,2021,Thursday,February
Asia,OWID_ASI,51116484,1997257,1.1,430.0,2021-02-05,2,5,2021,Friday,February
Asia,OWID_ASI,51873843,2015523,1.12,434.0,2021-02-06,2,6,2021,Saturday,February
Asia,OWID_ASI,52198918,1817471,1.13,392.0,2021-02-07,2,7,2021,Sunday,February
Asia,OWID_ASI,52996398,1820784,1.14,392.0,2021-02-08,2,8,2021,Monday,February
Asia,OWID_ASI,63228878,3192623,1.36,688.0,2021-02-09,2,9,2021,Tuesday,February
Asia,OWID_ASI,64451895,2231010,1.39,481.0,2021-02-10,2,10,2021,Wednesday,February
Asia,OWID_ASI,65387095,2209179,1.41,476.0,2021-02-11,2,11,2021,Thursday,February
Asia,OWID_ASI,66599951,2211924,1.44,477.0,2021-02-12,2,12,2021,Friday,February
Asia,OWID_ASI,67679471,2257947,1.46,487.0,2021-02-13,2,13,2021,Saturday,February
Asia,OWID_ASI,68185934,2283859,1.47,492.0,2021-02-14,2,14,2021,Sunday,February
Asia,OWID_ASI,69679450,2383293,1.5,514.0,2021-02-15,2,15,2021,Monday,February
Asia,OWID_ASI,71070411,1120219,1.53,241.0,2021-02-16,2,16,2021,Tuesday,February
Asia,OWID_ASI,72629956,1168294,1.57,252.0,2021-02-17,2,17,2021,Wednesday,February
Asia,OWID_ASI,74736969,1335696,1.61,288.0,2021-02-18,2,18,2021,Thursday,February
Asia,OWID_ASI,76023041,1346156,1.64,290.0,2021-02-19,2,19,2021,Friday,February
Asia,OWID_ASI,77422661,1391884,1.67,300.0,2021-02-20,2,20,2021,Saturday,February
Asia,OWID_ASI,77935977,1392863,1.68,300.0,2021-02-21,2,21,2021,Sunday,February
Asia,OWID_ASI,79118290,1348406,1.71,291.0,2021-02-22,2,22,2021,Monday,February
Asia,OWID_ASI,80627981,1365367,1.74,294.0,2021-02-23,2,23,2021,Tuesday,February
Asia,OWID_ASI,82049845,1345698,1.77,290.0,2021-02-24,2,24,2021,Wednesday,February
Asia,OWID_ASI,83711999,1282147,1.8,276.0,2021-02-25,2,25,2021,Thursday,February
Asia,OWID_ASI,85056999,1290565,1.83,278.0,2021-02-26,2,26,2021,Friday,February
Asia,OWID_ASI,86359497,1276691,1.86,275.0,2021-02-27,2,27,2021,Saturday,February
Asia,OWID_ASI,98830464,2984927,2.13,643.0,2021-02-28,2,28,2021,Sunday,February
Asia,OWID_ASI,100327352,3029866,2.16,653.0,2021-03-01,3,1,2021,Monday,March
Asia,OWID_ASI,102450083,3117443,2.21,672.0,2021-03-02,3,2,2021,Tuesday,March
Asia,OWID_ASI,104467615,3202539,2.25,690.0,2021-03-03,3,3,2021,Wednesday,March
Asia,OWID_ASI,106905039,3313291,2.3,714.0,2021-03-04,3,4,2021,Thursday,March
Asia,OWID_ASI,109078080,3431583,2.35,740.0,2021-03-05,3,5,2021,Friday,March
Asia,OWID_ASI,111209287,3549970,2.4,765.0,2021-03-06,3,6,2021,Saturday,March
Asia,OWID_ASI,112351300,1931548,2.42,416.0,2021-03-07,3,7,2021,Sunday,March
Asia,OWID_ASI,115099844,2110356,2.48,455.0,2021-03-08,3,8,2021,Monday,March
Asia,OWID_ASI,117588590,2162644,2.53,466.0,2021-03-09,3,9,2021,Tuesday,March
Asia,OWID_ASI,120435252,2281091,2.6,492.0,2021-03-10,3,10,2021,Wednesday,March
Asia,OWID_ASI,121889283,2140606,2.63,461.0,2021-03-11,3,11,2021,Thursday,March
Asia,OWID_ASI,124714329,2233750,2.69,481.0,2021-03-12,3,12,2021,Friday,March
Asia,OWID_ASI,127192246,2283280,2.74,492.0,2021-03-13,3,13,2021,Saturday,March
Asia,OWID_ASI,140738898,4055371,3.03,874.0,2021-03-14,3,14,2021,Sunday,March
Asia,OWID_ASI,145118659,4288402,3.13,924.0,2021-03-15,3,15,2021,Monday,March
Asia,OWID_ASI,148934186,4477942,3.21,965.0,2021-03-16,3,16,2021,Tuesday,March
Asia,OWID_ASI,152576853,4591657,3.29,990.0,2021-03-17,3,17,2021,Wednesday,March
Asia,OWID_ASI,155939334,4864293,3.36,1048.0,2021-03-18,3,18,2021,Thursday,March
Asia,OWID_ASI,161569296,5264995,3.48,1135.0,2021-03-19,3,19,2021,Friday,March
Asia,OWID_ASI,175182485,6855748,3.78,1478.0,2021-03-20,3,20,2021,Saturday,March
Asia,OWID_ASI,176263840,5074992,3.8,1094.0,2021-03-21,3,21,2021,Sunday,March
Asia,OWID_ASI,186848634,5961425,4.03,1285.0,2021-03-22,3,22,2021,Monday,March
Asia,OWID_ASI,193695149,6394423,4.17,1378.0,2021-03-23,3,23,2021,Tuesday,March
Asia,OWID_ASI,200200207,6803336,4.31,1466.0,2021-03-24,3,24,2021,Wednesday,March
Asia,OWID_ASI,209381745,7634630,4.51,1645.0,2021-03-25,3,25,2021,Thursday,March
Asia,OWID_ASI,219413027,8263390,4.73,1781.0,2021-03-26,3,26,2021,Friday,March
Asia,OWID_ASI,227548392,7480844,4.9,1612.0,2021-03-27,3,27,2021,Saturday,March
Asia,OWID_ASI,232793681,8075692,5.02,1741.0,2021-03-28,3,28,2021,Sunday,March
Asia,OWID_ASI,239038026,7455627,5.15,1607.0,2021-03-29,3,29,2021,Monday,March
Asia,OWID_ASI,245888415,7456181,5.3,1607.0,2021-03-30,3,30,2021,Tuesday,March
Asia,OWID_ASI,256204026,8000546,5.52,1724.0,2021-03-31,3,31,2021,Wednesday,March
Asia,OWID_ASI,268495922,8444882,5.79,1820.0,2021-04-01,4,1,2021,Thursday,April
Asia,OWID_ASI,280754190,8763023,6.05,1889.0,2021-04-02,4,2,2021,Friday,April
Asia,OWID_ASI,287514124,8566533,6.2,1846.0,2021-04-03,4,3,2021,Saturday,April
Asia,OWID_ASI,294912944,8874180,6.36,1913.0,2021-04-04,4,4,2021,Sunday,April
Asia,OWID_ASI,302907167,9124163,6.53,1966.0,2021-04-05,4,5,2021,Monday,April
Asia,OWID_ASI,312335853,9492491,6.73,2046.0,2021-04-06,4,6,2021,Tuesday,April
Asia,OWID_ASI,320059492,9122209,6.9,1966.0,2021-04-07,4,7,2021,Wednesday,April
Asia,OWID_ASI,332608388,9158924,7.17,1974.0,2021-04-08,4,8,2021,Thursday,April
Asia,OWID_ASI,343291024,8933833,7.4,1925.0,2021-04-09,4,9,2021,Friday,April
Asia,OWID_ASI,352177329,9237601,7.59,1991.0,2021-04-10,4,10,2021,Saturday,April
Asia,OWID_ASI,358962086,9149877,7.74,1972.0,2021-04-11,4,11,2021,Sunday,April
Asia,OWID_ASI,369232483,9475045,7.96,2042.0,2021-04-12,4,12,2021,Monday,April
Asia,OWID_ASI,376972802,9233850,8.12,1990.0,2021-04-13,4,13,2021,Tuesday,April
Asia,OWID_ASI,385282015,9317503,8.3,2008.0,2021-04-14,4,14,2021,Wednesday,April
Asia,OWID_ASI,394118112,8787103,8.49,1894.0,2021-04-15,4,15,2021,Thursday,April
Asia,OWID_ASI,401600317,8329899,8.66,1795.0,2021-04-16,4,16,2021,Friday,April
Asia,OWID_ASI,407700526,7931885,8.79,1710.0,2021-04-17,4,17,2021,Saturday,April
Asia,OWID_ASI,413440677,7782656,8.91,1677.0,2021-04-18,4,18,2021,Sunday,April
Asia,OWID_ASI,420996433,7394850,9.07,1594.0,2021-04-19,4,19,2021,Monday,April
Asia,OWID_ASI,426709613,7105259,9.2,1531.0,2021-04-20,4,20,2021,Tuesday,April
Asia,OWID_ASI,436235607,7279085,9.4,1569.0,2021-04-21,4,21,2021,Wednesday,April
Asia,OWID_ASI,448441672,7760509,9.67,1673.0,2021-04-22,4,22,2021,Thursday,April
Asia,OWID_ASI,455616082,7716538,9.82,1663.0,2021-04-23,4,23,2021,Friday,April
Asia,OWID_ASI,460899391,7599838,9.93,1638.0,2021-04-24,4,24,2021,Saturday,April
Asia,OWID_ASI,473352987,8558901,10.2,1845.0,2021-04-25,4,25,2021,Sunday,April
Asia,OWID_ASI,483001505,8857867,10.41,1909.0,2021-04-26,4,26,2021,Monday,April
Asia,OWID_ASI,494255368,9649394,10.65,2080.0,2021-04-27,4,27,2021,Tuesday,April
Asia,OWID_ASI,507797787,10223169,10.94,2203.0,2021-04-28,4,28,2021,Wednesday,April
Asia,OWID_ASI,522000808,10508448,11.25,2265.0,2021-04-29,4,29,2021,Thursday,April
Asia,OWID_ASI,537791861,11739397,11.59,2530.0,2021-04-30,4,30,2021,Friday,April
Asia,OWID_ASI,545442319,12077561,11.76,2603.0,2021-05-01,5,1,2021,Saturday,May
Asia,OWID_ASI,551845475,11213213,11.89,2417.0,2021-05-02,5,2,2021,Sunday,May
Asia,OWID_ASI,559357803,10908043,12.06,2351.0,2021-05-03,5,3,2021,Monday,May
Asia,OWID_ASI,570153692,10842618,12.29,2337.0,2021-05-04,5,4,2021,Tuesday,May
Asia,OWID_ASI,579649154,10264481,12.49,2212.0,2021-05-05,5,5,2021,Wednesday,May
Asia,OWID_ASI,593048891,10149726,12.78,2188.0,2021-05-06,5,6,2021,Thursday,May
Asia,OWID_ASI,608411642,10088540,13.11,2174.0,2021-05-07,5,7,2021,Friday,May
Asia,OWID_ASI,620999704,10793912,13.38,2326.0,2021-05-08,5,8,2021,Saturday,May
Asia,OWID_ASI,629937646,11156024,13.58,2404.0,2021-05-09,5,9,2021,Sunday,May
Asia,OWID_ASI,644819418,12208802,13.9,2631.0,2021-05-10,5,10,2021,Monday,May
Asia,OWID_ASI,660417805,12894873,14.23,2779.0,2021-05-11,5,11,2021,Tuesday,May
Asia,OWID_ASI,675602219,13707581,14.56,2954.0,2021-05-12,5,12,2021,Wednesday,May
Asia,OWID_ASI,692468996,14202872,14.92,3061.0,2021-05-13,5,13,2021,Thursday,May
Asia,OWID_ASI,708438405,14289538,15.27,3080.0,2021-05-14,5,14,2021,Friday,May
Asia,OWID_ASI,723392156,14627493,15.59,3153.0,2021-05-15,5,15,2021,Saturday,May
Asia,OWID_ASI,739976429,15719826,15.95,3388.0,2021-05-16,5,16,2021,Sunday,May
Asia,OWID_ASI,759156481,16333866,16.36,3520.0,2021-05-17,5,17,2021,Monday,May
Asia,OWID_ASI,777564422,16735231,16.76,3607.0,2021-05-18,5,18,2021,Tuesday,May
Asia,OWID_ASI,794506166,16986278,17.12,3661.0,2021-05-19,5,19,2021,Wednesday,May
Asia,OWID_ASI,817251615,17826088,17.61,3842.0,2021-05-20,5,20,2021,Thursday,May
Asia,OWID_ASI,836492350,18293421,18.03,3943.0,2021-05-21,5,21,2021,Friday,May
Asia,OWID_ASI,854546299,18736306,18.42,4038.0,2021-05-22,5,22,2021,Saturday,May
Asia,OWID_ASI,871204016,18746798,18.78,4040.0,2021-05-23,5,23,2021,Sunday,May
Australia,AUS,0,0,0.0,0.0,2021-02-16,2,16,2021,Tuesday,February
Australia,AUS,0,0,0.0,0.0,2021-02-17,2,17,2021,Wednesday,February
Australia,AUS,0,0,0.0,0.0,2021-02-18,2,18,2021,Thursday,February
Australia,AUS,0,0,0.0,0.0,2021-02-19,2,19,2021,Friday,February
Australia,AUS,0,0,0.0,0.0,2021-02-20,2,20,2021,Saturday,February
Australia,AUS,0,0,0.0,0.0,2021-02-21,2,21,2021,Sunday,February
Australia,AUS,20,3,0.0,0.0,2021-02-22,2,22,2021,Monday,February
Australia,AUS,2879,411,0.01,16.0,2021-02-23,2,23,2021,Tuesday,February
Australia,AUS,6908,987,0.03,39.0,2021-02-24,2,24,2021,Wednesday,February
